nutrient_code,nutrient_name_ko,nutrient_name_en,nutrient_group,sex,age_min_months,age_max_months,pregnancy_status,condition_detail,source_variant,reference_type,reference_amount,reference_amount_min,reference_amount_max,reference_unit,ul_amount,ul_unit,ul_amount_secondary,ul_unit_secondary,source_id,source_artifact,source_page,source_table,source_cell,errata_version,review_status,reviewer_1,reviewer_2,reviewed_at
leucine_g,류신,Leucine,amino_acid,female,180,227,none,,amino_acid_component,EAR,1.9,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_15-18y;column=EAR;raw=1.9,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,female,228,359,none,,amino_acid_component,RNI,2.5,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_19-29y;column=RNI;raw=2.5,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,female,228,359,none,,amino_acid_component,EAR,2.0,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_19-29y;column=EAR;raw=2.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,female,360,599,none,,amino_acid_component,RNI,2.4,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_30-49y;column=RNI;raw=2.4,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,female,360,599,none,,amino_acid_component,EAR,1.9,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_30-49y;column=EAR;raw=1.9,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,female,600,779,none,,amino_acid_component,RNI,2.3,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_50-64y;column=RNI;raw=2.3,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,female,600,779,none,,amino_acid_component,EAR,1.9,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_50-64y;column=EAR;raw=1.9,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,female,780,899,none,,amino_acid_component,RNI,2.2,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_65-74y;column=RNI;raw=2.2,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,female,780,899,none,,amino_acid_component,EAR,1.8,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_65-74y;column=EAR;raw=1.8,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,female,900,1439,none,,amino_acid_component,RNI,2.1,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_75plus;column=RNI;raw=2.1,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,female,900,1439,none,,amino_acid_component,EAR,1.7,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_75plus;column=EAR;raw=1.7,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,72,107,none,,amino_acid_component,RNI,1.3,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_6-8y;column=RNI;raw=1.3,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,72,107,none,,amino_acid_component,EAR,1.1,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_6-8y;column=EAR;raw=1.1,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,108,143,none,,amino_acid_component,RNI,1.9,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_9-11y;column=RNI;raw=1.9,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,108,143,none,,amino_acid_component,EAR,1.5,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_9-11y;column=EAR;raw=1.5,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,144,179,none,,amino_acid_component,RNI,2.6,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_12-14y;column=RNI;raw=2.6,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,144,179,none,,amino_acid_component,EAR,2.1,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_12-14y;column=EAR;raw=2.1,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,180,227,none,,amino_acid_component,RNI,3.0,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_15-18y;column=RNI;raw=3.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,180,227,none,,amino_acid_component,EAR,2.4,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_15-18y;column=EAR;raw=2.4,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,228,359,none,,amino_acid_component,RNI,3.1,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_19-29y;column=RNI;raw=3.1,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,228,359,none,,amino_acid_component,EAR,2.4,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_19-29y;column=EAR;raw=2.4,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,360,599,none,,amino_acid_component,RNI,3.1,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_30-49y;column=RNI;raw=3.1,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,360,599,none,,amino_acid_component,EAR,2.4,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_30-49y;column=EAR;raw=2.4,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,600,779,none,,amino_acid_component,RNI,2.8,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_50-64y;column=RNI;raw=2.8,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,600,779,none,,amino_acid_component,EAR,2.3,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_50-64y;column=EAR;raw=2.3,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,780,899,none,,amino_acid_component,RNI,2.8,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_65-74y;column=RNI;raw=2.8,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,780,899,none,,amino_acid_component,EAR,2.2,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_65-74y;column=EAR;raw=2.2,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,900,1439,none,,amino_acid_component,RNI,2.7,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_75plus;column=RNI;raw=2.7,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
leucine_g,류신,Leucine,amino_acid,male,900,1439,none,,amino_acid_component,EAR,2.1,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_75plus;column=EAR;raw=2.1,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,all,0,5,none,,amino_acid_component,AI,0.6,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=0-5mo;column=AI;raw=0.6,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,all,6,11,none,,amino_acid_component,RNI,0.4,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=6-11mo;column=RNI;raw=0.4,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,all,6,11,none,,amino_acid_component,EAR,0.3,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=6-11mo;column=EAR;raw=0.3,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,all,12,35,none,,amino_acid_component,RNI,0.4,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=1-2y;column=RNI;raw=0.4,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,all,12,35,none,,amino_acid_component,EAR,0.3,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=1-2y;column=EAR;raw=0.3,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,all,36,71,none,,amino_acid_component,RNI,0.4,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=3-5y;column=RNI;raw=0.4,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,all,36,71,none,,amino_acid_component,EAR,0.3,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=3-5y;column=EAR;raw=0.3,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,0,1439,lactating,lactation_total,amino_acid_component,RNI,1.7,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=lactating_total;column=RNI;raw=1.7,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,0,1439,lactating,lactation_total,amino_acid_component,EAR,1.3,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=lactating_total;column=EAR;raw=1.3,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,0,1439,pregnant,pregnancy_total,amino_acid_component,RNI,1.4,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=pregnant_total;column=RNI;raw=1.4,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,0,1439,pregnant,pregnancy_total,amino_acid_component,EAR,1.1,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=pregnant_total;column=EAR;raw=1.1,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,72,107,none,,amino_acid_component,RNI,0.6,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_6-8y;column=RNI;raw=0.6,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,72,107,none,,amino_acid_component,EAR,0.4,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_6-8y;column=EAR;raw=0.4,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,108,143,none,,amino_acid_component,RNI,0.8,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_9-11y;column=RNI;raw=0.8,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,108,143,none,,amino_acid_component,EAR,0.7,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_9-11y;column=EAR;raw=0.7,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,144,179,none,,amino_acid_component,RNI,1.0,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_12-14y;column=RNI;raw=1.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,144,179,none,,amino_acid_component,EAR,0.8,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_12-14y;column=EAR;raw=0.8,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,180,227,none,,amino_acid_component,RNI,1.1,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_15-18y;column=RNI;raw=1.1,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,180,227,none,,amino_acid_component,EAR,0.8,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_15-18y;column=EAR;raw=0.8,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,228,359,none,,amino_acid_component,RNI,1.1,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_19-29y;column=RNI;raw=1.1,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,228,359,none,,amino_acid_component,EAR,0.8,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_19-29y;column=EAR;raw=0.8,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,360,599,none,,amino_acid_component,RNI,1.0,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_30-49y;column=RNI;raw=1.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,360,599,none,,amino_acid_component,EAR,0.8,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_30-49y;column=EAR;raw=0.8,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,600,779,none,,amino_acid_component,RNI,1.0,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_50-64y;column=RNI;raw=1.0,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,600,779,none,,amino_acid_component,EAR,0.8,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_50-64y;column=EAR;raw=0.8,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,780,899,none,,amino_acid_component,RNI,0.9,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_65-74y;column=RNI;raw=0.9,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,780,899,none,,amino_acid_component,EAR,0.7,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_65-74y;column=EAR;raw=0.7,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,900,1439,none,,amino_acid_component,RNI,0.9,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_75plus;column=RNI;raw=0.9,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,female,900,1439,none,,amino_acid_component,EAR,0.7,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=female_75plus;column=EAR;raw=0.7,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,male,72,107,none,,amino_acid_component,RNI,0.6,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_6-8y;column=RNI;raw=0.6,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,male,72,107,none,,amino_acid_component,EAR,0.5,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_6-8y;column=EAR;raw=0.5,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,male,108,143,none,,amino_acid_component,RNI,0.8,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_9-11y;column=RNI;raw=0.8,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,male,108,143,none,,amino_acid_component,EAR,0.7,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_9-11y;column=EAR;raw=0.7,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,male,144,179,none,,amino_acid_component,RNI,1.2,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_12-14y;column=RNI;raw=1.2,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,male,144,179,none,,amino_acid_component,EAR,0.9,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_12-14y;column=EAR;raw=0.9,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
isoleucine_g,이소류신,Isoleucine,amino_acid,male,180,227,none,,amino_acid_component,RNI,1.4,,,g,,,,,kns_2025_kdris_publication,kns_2025_kdri_books_summaries_errata_f4/웹용_2025 KDRI-국문 요약본.pdf,PDF p.13 / printed p.xiii,2025 한국인 영양소 섭취기준 - 에너지와 다량영양소,row=male_15-18y;column=RNI;raw=1.4,2026-03-16,approved,source_check_1,source_check_2,2026-05-14
